Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
4.0,0.0,69,0.0,0.0,9625.0,9787.0,0.6363039394488526,10.32725321888412,8.196258251915916,10.32725321888412,10.50107296137339,0.0,0.6363039394488526,0.0,0.36369606055114745,2.0,1.0,22.0,6.0,15.0,20.0,1.0,2.0,3.0,19.0,8.0,3.0,0.16067723019464356,0.04063059468015696,0.9764702229592326,0.2326800167465917,0.7112346731941833,0.9421409839603977
4.0,0.0,70,0.0,0.0,9625.0,9787.0,0.5792737200220789,10.338345864661655,6.524202737700759,10.338345864661655,10.51235230934479,0.0,0.0,0.5792737200220789,0.4207262799779211,2.0,1.0,22.0,6.0,15.0,20.0,1.0,2.0,3.0,19.0,8.0,3.0,0.5725582544870809,0.3027844915880018,0.7659915285268142,0.32231813270988013,0.5589452095577415,0.9110772322458476
4.0,0.0,71,0.0,0.0,9625.0,9787.0,0.5672358457664467,10.349462365591398,6.682533809272551,10.349462365591398,10.523655913978494,0.0,0.0,0.5672358457664467,0.4327641542335533,2.0,1.0,22.0,6.0,15.0,20.0,1.0,2.0,3.0,19.0,8.0,3.0,0.6291183812818335,0.1994611858184935,0.7912419447544351,0.2614967942756099,0.6187492874564736,0.8711764332456422
4.0,0.0,72,0.0,0.0,9625.0,9787.0,0.5786408626602593,10.360602798708289,6.608033971981362,10.360602798708289,10.534983853606027,0.0,0.0,0.5786408626602593,0.42135913733974073,2.0,1.0,22.0,6.0,15.0,20.0,1.0,2.0,3.0,19.0,8.0,3.0,0.15377274641859862,0.5306506370574384,0.7941459341038736,0.2635890975407462,0.5821584026156044,0.8868043907762656
2.0,6.0,73,1.0,0.0,9625.0,9787.0,0.694005439738922,10.37176724137931,8.037400839288606,10.37176724137931,10.546336206896552,0.0,0.694005439738922,0.0,0.30599456026107796,2.0,1.0,22.0,6.0,15.0,20.0,1.0,2.0,3.0,19.0,8.0,3.0,0.8610260034033073,0.6172758019506058,0.8495000120773628,0.2774356599772853,0.5836662723955393,0.740242799012008
2.0,6.0,74,1.0,0.0,9611.0,9775.0,0.7506047931620438,10.367853290183387,8.316130220626349,10.367853290183387,10.544768069039913,0.0,0.7506047931620438,0.0,0.24939520683795624,2.0,1.0,23.0,6.0,15.0,20.0,1.0,2.0,3.0,20.0,8.0,3.0,0.978024836284541,0.6780933994411348,0.8517468360196867,0.17165547952036161,0.6783690596065102,0.8089974390986892
4.0,0.0,75,0.0,0.0,9597.0,9763.0,0.7149580371106887,10.363930885529157,8.007745717718976,10.363930885529157,10.543196544276459,0.0,0.7149580371106887,0.0,0.2850419628893113,2.0,1.0,24.0,6.0,15.0,20.0,1.0,2.0,3.0,21.0,8.0,3.0,0.7985297468011127,0.6939809670469984,0.8181294156069868,0.27654974233048224,0.8345276791889881,0.82959829766562
3.0,0.0,76,0.0,0.0,9597.0,9763.0,0.574749809796761,10.375135135135135,6.608514904467778,10.375135135135135,10.554594594594594,0.0,0.0,0.574749809796761,0.42525019020323895,2.0,1.0,24.0,6.0,15.0,20.0,1.0,2.0,3.0,21.0,8.0,3.0,0.881793614509323,0.1383459705344026,0.8399234639793202,0.25778241386380585,0.584208987436705,0.8975129030317281
2.0,6.0,77,1.0,0.0,9597.0,9763.0,0.7036421526392679,10.386363636363637,8.414571371333444,10.386363636363637,10.566017316017316,0.0,0.7036421526392679,0.0,0.2963578473607321,2.0,1.0,24.0,6.0,15.0,20.0,1.0,2.0,3.0,21.0,9.0,4.0,0.9579539584629239,0.2319275681649876,0.9312941966507189,0.15661288341111868,0.7268744199490259,0.8613222787593497
2.0,6.0,78,1.0,0.0,9583.0,9751.0,0.7937286081219755,10.382448537378115,8.612961324161429,10.382448537378115,10.564463705308775,0.0,0.7937286081219755,0.0,0.20627139187802446,2.0,1.0,25.0,6.0,15.0,20.0,1.0,2.0,3.0,22.0,9.0,4.0,0.9187603605505252,0.1422931819914449,0.8703375403497958,0.0814433716704315,0.5849347021372986,0.8181646770665367
2.0,0.0,79,0.0,0.0,9569.0,9739.0,0.6614353281470403,10.378524945770065,7.983553992380428,10.378524945770065,10.562906724511931,0.0,0.6614353281470403,0.0,0.3385646718529597,2.0,1.0,26.0,6.0,15.0,20.0,1.0,2.0,3.0,23.0,9.0,4.0,0.8191817312544311,0.46662268094376036,0.8760632457661239,0.3114571548439931,0.7482334567958752,0.8665982305910012
2.0,6.0,80,1.0,0.0,9569.0,9739.0,0.872961994864533,10.389793702497286,8.408897028002416,10.389793702497286,10.574375678610206,0.0,0.872961994864533,0.0,0.12703800513546704,2.0,1.0,26.0,6.0,15.0,20.0,1.0,2.0,4.0,24.0,9.0,4.0,0.542672079777416,0.49666932065279135,0.7491901142887106,0.12846448548136516,0.5765363480518224,0.7899891790737125
3.0,9.0,81,1.0,1.0,9555.0,9727.0,0.5611659040361732,10.38586956521739,6.584598224242726,10.38586956521739,10.572826086956521,0.0,0.0,0.5611659040361732,0.43883409596382683,2.0,1.0,27.0,6.0,15.0,20.0,1.0,2.0,4.0,25.0,9.0,4.0,0.32319783308719024,0.2654412461489413,0.8655423332337066,0.3319576632493508,0.5892464959323939,0.9325647528982692
4.0,0.0,82,0.0,0.0,9530.0,9710.0,0.5394636065258805,10.369967355821547,6.636474104225005,10.369967355821545,10.565832426550598,0.0,0.0,0.5394636065258805,0.46053639347411945,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,4.0,25.0,9.0,4.0,0.9832707588336412,0.41232132510805114,0.7871147944835305,0.26189005838886054,0.6323897661730941,0.942661898073925
2.0,0.0,83,0.0,0.0,9530.0,9710.0,0.7823264070125079,10.381263616557733,8.111488264059453,10.381263616557733,10.577342047930284,0.0,0.7823264070125079,0.0,0.21767359298749211,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,4.0,25.0,9.0,4.0,0.13895904833732822,0.048406797885118154,0.7694184044421674,0.2270797012753278,0.7095147324760291,0.6988647744444204
2.0,0.0,84,0.0,0.0,9530.0,9710.0,0.7042141107604566,10.39258451472192,8.17652202190359,10.39258451472192,10.588876772082878,0.0,0.7042141107604566,0.0,0.2957858892395434,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,5.0,26.0,9.0,4.0,0.8553333146665894,0.04543221389645542,0.8698513678973216,0.23452603940608555,0.6563702021093966,0.8915195908049134
4.0,0.0,85,0.0,0.0,9530.0,9710.0,0.8179872352349833,10.403930131004367,8.419566286826724,10.403930131004367,10.600436681222707,0.0,0.8179872352349833,0.0,0.1820127647650167,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,6.0,27.0,9.0,4.0,0.990918133592609,0.2651608920492693,0.8004616294218317,0.13749787787720907,0.6051317447600585,0.6477737017633964
4.0,0.0,86,0.0,0.0,9530.0,9710.0,0.6922536114736051,10.415300546448089,8.155279695111167,10.415300546448087,10.612021857923498,0.0,0.6922536114736051,0.0,0.3077463885263949,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,6.0,27.0,9.0,4.0,0.5931643008383256,0.39809112329056395,0.8767897480351449,0.2518583495118597,0.7185095885382844,0.7444502366496574
2.0,6.0,87,1.0,0.0,9530.0,9710.0,0.7572339103858193,10.426695842450767,8.449787478544632,10.426695842450766,10.62363238512035,0.0,0.7572339103858193,0.0,0.24276608961418067,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,6.0,27.0,9.0,4.0,0.096000251000234,0.06512236028078827,0.8693394022629151,0.14533638038688687,0.6249692658228467,0.7887468084531665
3.0,9.0,88,1.0,1.0,9516.0,9698.0,0.632617182964937,10.422782037239868,6.678291670290675,10.422782037239868,10.622124863088718,0.0,0.0,0.632617182964937,0.36738281703506304,2.0,1.0,28.0,6.0,16.0,21.0,1.0,2.0,6.0,28.0,9.0,4.0,0.6351152319448908,0.3022824448670598,0.7782905067539677,0.16000081582885833,0.5442647944953115,0.8050861108097492
4.0,0.0,89,0.0,0.0,9491.0,9681.0,0.7169308209110664,10.406798245614034,7.918452954177985,10.406798245614034,10.615131578947368,0.0,0.7169308209110664,0.0,0.2830691790889336,2.0,1.0,28.0,6.0,17.0,22.0,1.0,2.0,6.0,28.0,9.0,4.0,0.7664642097811873,0.4359300034377069,0.7889588157177411,0.315485462245947,0.7382958156505357,0.8729191217628818
2.0,6.0,90,1.0,0.0,9491.0,9681.0,0.6969696984697098,10.418221734357848,8.173100121644916,10.418221734357848,10.626783754116355,0.0,0.6969696984697098,0.0,0.3030303015302902,2.0,1.0,28.0,6.0,17.0,22.0,1.0,2.0,6.0,28.0,9.0,4.0,0.5619207311091107,0.25249959393168403,0.8750552281223645,0.2451918301916248,0.7125850604498367,0.7788427212317306
3.0,9.0,91,1.0,1.0,9477.0,9669.0,0.630611275590617,10.414285714285715,6.35576914017682,10.414285714285715,10.625274725274725,0.0,0.0,0.630611275590617,0.369388724409383,2.0,1.0,29.0,6.0,17.0,22.0,1.0,2.0,6.0,29.0,9.0,4.0,0.9515523497824695,0.39980876375250773,0.8410952835520397,0.07502701522005949,0.4563424733126672,0.9205267149832956
4.0,0.0,92,0.0,0.0,9452.0,9652.0,0.7826358119059894,10.398239823982399,8.489584181019461,10.398239823982399,10.618261826182618,0.0,0.7826358119059894,0.0,0.2173641880940106,2.0,1.0,29.0,6.0,18.0,23.0,1.0,2.0,6.0,29.0,9.0,4.0,0.9761770363091125,0.12924718882392242,0.853077268313235,0.12209978835427675,0.7506054963703985,0.8084617858241853
4.0,0.0,93,0.0,0.0,9452.0,9652.0,0.7139600962458916,10.409691629955947,8.44855395609881,10.409691629955947,10.629955947136564,0.0,0.7139600962458916,0.0,0.28603990375410837,2.0,1.0,29.0,6.0,18.0,23.0,1.0,2.0,6.0,29.0,9.0,4.0,0.7806787753999443,0.36372702416478986,0.9236450821246516,0.14992579505321627,0.670251063410736,0.8467139992444038
2.0,6.0,94,1.0,0.0,9452.0,9652.0,0.860623257571106,10.421168687982359,8.406714250290719,10.421168687982359,10.64167585446527,0.0,0.860623257571106,0.0,0.13937674242889397,2.0,1.0,29.0,6.0,18.0,23.0,1.0,2.0,6.0,29.0,9.0,4.0,0.6034375022661457,0.6285887440896551,0.756541242868021,0.13793500883957796,0.7132802945727155,0.878972730348267
2.0,3.0,95,0.0,1.0,9438.0,9640.0,0.7645276852329705,10.417218543046358,8.441929651093668,10.417218543046358,10.640176600441501,0.0,0.7645276852329705,0.0,0.23547231476702946,2.0,1.0,30.0,6.0,18.0,23.0,1.0,2.0,6.0,30.0,9.0,4.0,0.8883138530323427,0.17160025393786632,0.8602218799831859,0.1438713991482173,0.7186787522829208,0.9265809080329853
3.0,9.0,96,1.0,1.0,9427.0,9635.0,0.5281753848006195,10.41657458563536,6.745723759787275,10.41657458563536,10.646408839779005,0.0,0.0,0.5281753848006195,0.47182461519938046,2.0,1.0,30.0,7.0,18.0,23.0,1.0,2.0,7.0,30.0,9.0,4.0,0.7404478363512558,0.026891931402740286,0.8510990103061004,0.33222613383354327,0.6754870258958651,0.9331810579370601
4.0,0.0,97,0.0,0.0,9402.0,9618.0,0.7300815539361472,10.400442477876107,8.174221636079169,10.400442477876107,10.639380530973451,0.0,0.7300815539361472,0.0,0.26991844606385285,2.0,1.0,30.0,7.0,19.0,24.0,1.0,2.0,7.0,30.0,9.0,4.0,0.42466428823436847,0.28922764377539006,0.8376047368486598,0.2290112432560702,0.7523950371330709,0.8900486568766957
2.0,6.0,98,1.0,0.0,9402.0,9618.0,0.7377485547943864,10.411960132890366,8.260560692667672,10.411960132890366,10.651162790697674,0.0,0.7377485547943864,0.0,0.2622514452056136,2.0,1.0,30.0,7.0,19.0,24.0,1.0,2.0,7.0,30.0,9.0,4.0,0.13216058714994094,0.40399191840904997,0.8484044331448329,0.20322668328956336,0.7016264209588501,0.6554110809286189
2.0,6.0,99,1.0,0.0,9388.0,9606.0,0.9507677583839247,10.407982261640798,8.487662031075603,10.407982261640798,10.649667405764967,0.0,0.9507677583839247,0.0,0.04923224161607531,2.0,1.0,31.0,7.0,19.0,24.0,1.0,2.0,7.0,31.0,9.0,4.0,0.9590249282788557,0.38707939380474776,0.7010356709808225,0.10294767894952024,0.8203036901624163,0.9370442110143746
2.0,6.0,100,1.0,0.0,9374.0,9594.0,0.8564272400542635,10.403995560488346,8.370900983390245,10.403995560488346,10.648168701442842,0.0,0.8564272400542635,0.0,0.14357275994573648,2.0,1.0,32.0,7.0,19.0,24.0,1.0,2.0,7.0,32.0,9.0,4.0,0.8720453026813605,0.9109672367915634,0.7544458205363666,0.14417233181931752,0.7712448382406258,0.7328736265893395
2.0,9.0,101,1.0,1.0,9360.0,9582.0,0.8186180720700572,10.4,8.43190420469024,10.4,10.646666666666667,0.0,0.8186180720700572,0.0,0.1813819279299428,2.0,1.0,33.0,7.0,19.0,24.0,1.0,2.0,7.0,33.0,9.0,4.0,0.8596023723885331,0.026701979389516295,0.8029059570802405,0.13305943360130035,0.7241367155221259,0.6633513555591786
4.0,0.0,102,0.0,0.0,9335.0,9565.0,0.7353946845899798,10.383759733036708,8.084811969671312,10.383759733036708,10.63959955506118,0.0,0.7353946845899798,0.0,0.2646053154100202,2.0,1.0,34.0,8.0,19.0,24.0,1.0,2.0,7.0,33.0,9.0,4.0,0.9266389023580917,0.1730922335813176,0.8118118850879633,0.2504196037306911,0.6357536327669452,0.7754433723098431
2.0,6.0,103,1.0,0.0,9335.0,9565.0,0.7564666650770037,10.39532293986637,8.301177862452432,10.39532293986637,10.651447661469934,0.0,0.7564666650770037,0.0,0.24353333492299634,2.0,1.0,34.0,8.0,19.0,24.0,1.0,2.0,7.0,33.0,9.0,4.0,0.6139343944390889,0.6934002771009067,0.8387112808765899,0.18181696217805382,0.7626289454744976,0.9113019356572745
2.0,6.0,104,1.0,0.0,9321.0,9553.0,0.8537402951178846,10.391304347826088,8.430513325240025,10.391304347826088,10.649944258639911,0.0,0.8537402951178846,0.0,0.14625970488211537,2.0,1.0,35.0,8.0,19.0,24.0,1.0,2.0,7.0,34.0,9.0,4.0,0.3338943493136372,0.08798734239569704,0.7704073753308623,0.1259819850612029,0.6746689385814624,0.8314171065313604
4.0,0.0,105,0.0,0.0,9307.0,9541.0,0.7325332868002511,10.387276785714285,8.280607181830852,10.387276785714286,10.6484375,0.0,0.7325332868002511,0.0,0.2674667131997489,2.0,1.0,36.0,8.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.674969672852683,0.2113262913498763,0.8620173082922999,0.19197235921862443,0.6123172872623148,0.8056146944415207
4.0,0.0,106,0.0,0.0,9307.0,9541.0,0.8282285983893658,10.398882681564245,8.402172771303741,10.398882681564245,10.660335195530726,0.0,0.8282285983893658,0.0,0.1717714016106342,2.0,1.0,36.0,8.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.5641551712683777,0.4729007115460458,0.787329129303542,0.13936025817406567,0.7484584299304469,0.8249283173180901
2.0,9.0,107,1.0,1.0,9307.0,9541.0,0.8425592649947654,10.410514541387025,8.279395332403896,10.410514541387025,10.672259507829978,0.0,0.8425592649947654,0.0,0.1574407350052346,2.0,1.0,36.0,8.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.3952807531745336,0.527924542925139,0.7469710205230825,0.1725663972412893,0.6852444170533926,0.8701988025238501
4.0,0.0,108,0.0,0.0,9282.0,9524.0,0.6207999309152363,10.394176931690929,6.615457049333925,10.394176931690929,10.665173572228444,0.0,0.0,0.6207999309152363,0.37920006908476367,2.0,1.0,37.0,9.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.21969192768140194,0.38849417585558743,0.8070572838181759,0.20104558428783317,0.5403835113594084,0.8343481892080603
3.0,9.0,109,1.0,1.0,9282.0,9524.0,0.5828600700117762,10.405829596412557,6.531296281460487,10.405829596412556,10.67713004484305,0.0,0.0,0.5828600700117762,0.4171399299882239,2.0,1.0,37.0,9.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.8405064672878296,0.4528529119729111,0.8907457001794006,0.2576870361099546,0.5483281199009278,0.9251323341286529
4.0,0.0,110,0.0,0.0,9257.0,9507.0,0.6200032530987742,10.389450056116722,6.635116982858078,10.389450056116722,10.67003367003367,0.0,0.0,0.6200032530987742,0.37999674690122576,2.0,1.0,37.0,9.0,20.0,25.0,1.0,2.0,7.0,35.0,9.0,4.0,0.6989818245255317,0.22418953330519295,0.8547721424276468,0.16680914576297742,0.5473185780699455,0.8267844994137834
2.0,9.0,111,1.0,1.0,9257.0,9507.0,0.7409382411452337,10.401123595505618,8.345516155015911,10.401123595505618,10.682022471910113,0.0,0.7409382411452337,0.0,0.25906175885476634,2.0,1.0,37.0,9.0,20.0,25.0,1.0,2.0,7.0,35.0,9.0,4.0,0.7850241888309971,0.09595375077580255,0.8662743619046237,0.1736302689184504,0.6175583226729014,0.7244479564531443
2.0,6.0,112,1.0,0.0,9232.0,9490.0,0.7561955260676532,10.384701912260969,8.071608164697356,10.384701912260967,10.674915635545556,0.0,0.7561955260676532,0.0,0.24380447393234683,2.0,1.0,38.0,10.0,20.0,25.0,1.0,2.0,7.0,35.0,9.0,4.0,0.8191130538938696,0.06914429409700402,0.7862828222711072,0.24771517505922225,0.6805799921782067,0.8753486819215126
4.0,0.0,113,0.0,0.0,9218.0,9478.0,0.7663561382268683,10.38063063063063,8.228590279266687,10.38063063063063,10.673423423423424,0.0,0.7663561382268683,0.0,0.23364386177313168,2.0,1.0,39.0,10.0,20.0,25.0,1.0,2.0,7.0,36.0,9.0,4.0,0.7086960223289818,0.24723839309588713,0.8126294238576884,0.19714795162711052,0.7325186835547497,0.8689096269611641
2.0,6.0,114,1.0,0.0,9218.0,9478.0,0.7570816783709263,10.392333709131906,8.378687125474924,10.392333709131906,10.685456595264938,0.0,0.7570816783709263,0.0,0.24291832162907367,2.0,1.0,39.0,10.0,20.0,25.0,1.0,2.0,7.0,36.0,9.0,4.0,0.8495004483844913,0.5798052356919722,0.8565123877210802,0.1577872269379914,0.7604004970669509,0.838911299905405
2.0,6.0,115,1.0,0.0,9204.0,9466.0,0.7459883994490294,10.388261851015802,8.117123971675044,10.388261851015802,10.683972911963883,0.0,0.7459883994490294,0.0,0.2540116005509706,2.0,1.0,40.0,10.0,20.0,25.0,1.0,2.0,7.0,37.0,9.0,4.0,0.7654655126089054,0.34419966718228934,0.8074815186724554,0.23825084249078138,0.6918789179648753,0.7389889196528794
4.0,0.0,116,0.0,0.0,9190.0,9454.0,0.683189738568432,10.384180790960452,8.008737218828536,10.384180790960452,10.682485875706215,0.0,0.683189738568432,0.0,0.316810261431568,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.6202002443701975,0.4251838459524426,0.854039548230132,0.29481840659651914,0.768629945973521,0.8748111662875929
4.0,0.0,117,0.0,0.0,9190.0,9454.0,0.6814408473899733,10.395927601809957,8.163283610645564,10.395927601809955,10.694570135746606,0.0,0.6814408473899733,0.0,0.31855915261002665,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.8486144166531896,0.1038807720255617,0.8950787961887635,0.24770002373942338,0.7768932294295313,0.8345516886248104
4.0,0.0,118,0.0,0.0,9190.0,9454.0,0.7507351817952785,10.407701019252547,8.467027836209104,10.407701019252547,10.706681766704417,0.0,0.7507351817952785,0.0,0.24926481820472146,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.29617086014239485,0.33347275063847304,0.8829796509034572,0.13651183099565314,0.6576834444740046,0.9015784564359345
4.0,0.0,119,0.0,0.0,9190.0,9454.0,0.7235048366796994,10.419501133786849,8.390611966798891,10.419501133786849,10.718820861678005,0.0,0.7235048366796994,0.0,0.27649516332030055,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.9082909369133404,0.3764661263600962,0.8961579515183207,0.1686558506973116,0.7080242787652584,0.8507349255446719
2.0,6.0,120,1.0,0.0,9190.0,9454.0,0.7464589201055484,10.43132803632236,8.42574111200517,10.43132803632236,10.730987514188422,0.0,0.7464589201055484,0.0,0.2535410798944516,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.8520357476969171,0.433749911860266,0.8756723277900448,0.15590946917782578,0.7395279295868129,0.8564951353292376
4.0,0.0,121,0.0,0.0,9176.0,9442.0,0.58044250902762,10.427272727272728,6.666020043228519,10.427272727272728,10.729545454545455,0.0,0.0,0.58044250902762,0.41955749097238004,2.0,1.0,42.0,10.0,20.0,25.0,1.0,2.0,7.0,39.0,9.0,4.0,0.7115327332890767,0.1418622915002915,0.9008192699625753,0.22920350509307919,0.5888126372325315,0.8837248786261558
2.0,6.0,122,1.0,0.0,9176.0,9442.0,0.7985442937910134,10.439135381114905,8.439599421722688,10.439135381114903,10.741751990898749,0.0,0.7985442937910134,0.0,0.20145570620898656,2.0,1.0,42.0,10.0,20.0,25.0,1.0,2.0,7.0,39.0,9.0,4.0,0.9562526373458393,0.17362435955630873,0.8208467996757209,0.14371377785611342,0.6724691413067354,0.8597308943411198
3.0,9.0,123,1.0,1.0,9162.0,9430.0,0.6340644337550762,10.43507972665148,6.524556036177497,10.43507972665148,10.740318906605923,0.0,0.0,0.6340644337550762,0.36593556624492385,2.0,1.0,43.0,10.0,20.0,25.0,1.0,2.0,7.0,40.0,9.0,4.0,0.4846378606709507,0.190486245155886,0.9159849357643219,0.19896621597971326,0.49844119633512923,0.8617515418818071
2.0,6.0,124,1.0,0.0,9137.0,9413.0,0.8358906282845832,10.418472063854049,8.129692715441161,10.418472063854049,10.733181299885976,0.0,0.8358906282845832,0.0,0.16410937171541684,2.0,1.0,43.0,10.0,21.0,26.0,1.0,2.0,7.0,40.0,9.0,4.0,0.6474195068029733,0.5612676668245097,0.7203878788042695,0.2162261342319781,0.9005641474765951,0.9432425157678599
2.0,6.0,125,1.0,0.0,9123.0,9401.0,0.7435955351140173,10.414383561643836,8.5213685600133,10.414383561643836,10.731735159817351,0.0,0.7435955351140173,0.0,0.2564044648859827,2.0,1.0,44.0,10.0,21.0,26.0,1.0,2.0,7.0,41.0,9.0,4.0,0.9595118080972379,0.3500784327534766,0.9036983661949175,0.1230603725006688,0.7106764755431414,0.9294365172774947
4.0,0.0,126,0.0,0.0,9109.0,9389.0,0.7667075557313782,10.410285714285715,8.553777024507932,10.410285714285715,10.730285714285714,0.0,0.7667075557313782,0.0,0.23329244426862183,2.0,1.0,45.0,10.0,21.0,26.0,1.0,2.0,7.0,42.0,9.0,4.0,0.7908924734645187,0.6509308424732975,0.8843873071899504,0.10877155285749503,0.6109066037555568,0.8350109249726366
2.0,6.0,127,1.0,0.0,9109.0,9389.0,0.7445505738577219,10.422196796338673,8.394977489260537,10.422196796338673,10.742562929061785,0.0,0.7445505738577219,0.0,0.25544942614227806,2.0,1.0,45.0,10.0,21.0,26.0,1.0,2.0,7.0,42.0,9.0,4.0,0.8869897213495166,0.6741607492553808,0.8715751101064702,0.1632653388292538,0.7808951958373053,0.8823764250486631
2.0,6.0,128,1.0,0.0,9095.0,9377.0,0.7321200007595603,10.418098510882016,8.28510306492131,10.418098510882016,10.741122565864833,0.0,0.7321200007595603,0.0,0.2678799992404397,2.0,1.0,46.0,10.0,21.0,26.0,1.0,2.0,7.0,43.0,9.0,4.0,0.5135269217811973,0.0541224080403998,0.8601983351754259,0.19884231944000524,0.699400888778172,0.9114586603495494
2.0,9.0,129,1.0,1.0,9081.0,9365.0,0.7434984716262708,10.413990825688073,8.348218495786584,10.413990825688073,10.739678899082568,0.0,0.7434984716262708,0.0,0.2565015283737292,2.0,1.0,47.0,10.0,21.0,26.0,1.0,2.0,7.0,44.0,9.0,4.0,0.6599729457659984,0.5281219602816266,0.8625405353675581,0.17556126436177205,0.6452599616194549,0.8094454609408231
2.0,6.0,130,1.0,0.0,9056.0,9348.0,0.6823512219036397,10.397244546498278,8.09256915474737,10.397244546498278,10.732491389207807,0.0,0.6823512219036397,0.0,0.3176487780963603,2.0,1.0,48.0,11.0,21.0,26.0,1.0,2.0,7.0,44.0,9.0,4.0,0.46047222278356453,0.841604414365811,0.8753423688892991,0.2711442157951699,0.8047174409983109,0.8688895842787047
2.0,6.0,131,1.0,0.0,9042.0,9336.0,0.7595567625829697,10.393103448275863,8.547449558406978,10.393103448275863,10.73103448275862,0.0,0.7595567625829697,0.0,0.24044323741703033,2.0,1.0,49.0,11.0,21.0,26.0,1.0,2.0,7.0,45.0,9.0,4.0,0.777396564913764,0.07907803535716569,0.8930596312104695,0.10729830637332632,0.6175445950255284,0.8340656306634245
2.0,6.0,132,1.0,0.0,9028.0,9324.0,0.681235944274642,10.388952819332566,8.291123136903517,10.388952819332566,10.729574223245109,0.0,0.681235944274642,0.0,0.31876405572535804,2.0,1.0,50.0,11.0,21.0,26.0,1.0,2.0,7.0,46.0,9.0,4.0,0.8930661677859684,0.1482347915763139,0.9294678993476944,0.20341845955299365,0.762407768451273,0.9604278752745882
