Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
2.0,6.0,497,1.0,0.0,5147.0,6055.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,241.0,32.0,50.0,74.0,1.0,3.0,14.0,223.0,33.0,9.0,0.5354637362563054,0.09997088081936974,0.9690742779774865,0.09900571326920313,0.6300995153297742,0.8512556937848004
2.0,6.0,498,1.0,0.0,5133.0,6043.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,242.0,32.0,50.0,74.0,1.0,3.0,14.0,224.0,33.0,9.0,0.6002990736349266,0.3143784388462604,0.9290104119675451,0.09437909649268006,0.5453086282170058,0.9165285486171313
2.0,6.0,499,1.0,0.0,5119.0,6031.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,242.0,32.0,50.0,74.0,1.0,3.0,14.0,224.0,34.0,10.0,0.6918600300840075,0.06430867524279116,0.9354706392005092,0.12105893195773151,0.5741904259276878,0.9256032756551661
4.0,0.0,500,0.0,0.0,5105.0,6019.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,242.0,32.0,51.0,75.0,1.0,3.0,14.0,224.0,34.0,10.0,0.9075293496883492,0.27002631577409464,0.9345504089682026,0.077560907433598,0.6247385117918343,0.8555438662645114
4.0,0.0,501,0.0,0.0,5105.0,6019.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,242.0,32.0,51.0,75.0,1.0,3.0,14.0,224.0,34.0,10.0,0.4881112724047644,0.45877052478724617,0.9421833230363742,0.0919658696054957,0.6488015664937425,0.8690899266133173
4.0,0.0,502,0.0,0.0,5105.0,6019.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,242.0,32.0,51.0,75.0,1.0,3.0,14.0,224.0,34.0,10.0,0.7153463860608559,0.03584259462318867,0.9345545197011433,0.15036404014414811,0.6299117747106266,0.8295928747337118
4.0,0.0,503,0.0,0.0,5105.0,6019.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,243.0,32.0,51.0,75.0,1.0,3.0,14.0,225.0,34.0,10.0,0.44392889282053843,0.12824707864051146,0.9652589706501817,0.10614140181765243,0.6027182516757358,0.8683128486472944
4.0,0.0,504,0.0,0.0,5105.0,6019.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,244.0,32.0,51.0,75.0,1.0,3.0,14.0,226.0,34.0,10.0,0.9949517669851072,0.3687716193135413,0.9408964083897077,0.1326423566521887,0.6092218466369492,0.8858446660805624
2.0,6.0,505,1.0,0.0,5105.0,6019.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,245.0,32.0,51.0,75.0,1.0,3.0,14.0,227.0,34.0,10.0,0.6679082056681451,0.3781844817885434,0.9668518672063242,0.14317587614925792,0.7181995553253824,0.882446344731227
2.0,6.0,506,1.0,0.0,5091.0,6007.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,245.0,32.0,51.0,75.0,1.0,3.0,14.0,227.0,34.0,10.0,0.8291946387719944,0.14935342556011788,0.9388552049298587,0.15007425137926136,0.573505027902186,0.8659429716483578
2.0,6.0,507,1.0,0.0,5077.0,5995.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,246.0,32.0,51.0,75.0,1.0,3.0,14.0,228.0,34.0,10.0,0.8647247149842161,0.1675708155371366,0.962259932700294,0.14006949562914864,0.61156639312869,0.8000278731910629
4.0,0.0,508,0.0,0.0,5063.0,5983.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,247.0,32.0,51.0,75.0,1.0,3.0,14.0,229.0,34.0,10.0,0.9753481301880254,0.3837061189429324,0.9589234490995678,0.15665573575599484,0.5469016842127516,0.8460206941787656
2.0,6.0,509,1.0,0.0,5063.0,5983.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,247.0,32.0,51.0,76.0,1.0,3.0,14.0,229.0,35.0,10.0,0.6215376388540429,0.20829556905366645,0.9553425087479075,0.14386596729414844,0.5368566084023252,0.942545008035423
4.0,0.0,510,0.0,0.0,5049.0,5971.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,247.0,32.0,51.0,77.0,1.0,3.0,14.0,229.0,36.0,10.0,0.8520373699740361,0.0595298521119201,0.9505599610961051,0.09382836919140458,0.5442935140796223,0.8770488313358735
2.0,6.0,511,1.0,0.0,5049.0,5971.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,247.0,32.0,52.0,78.0,1.0,3.0,14.0,229.0,36.0,10.0,0.7810845188465504,0.5162127543670858,0.9449798659074994,0.12287992679848497,0.6324727959301335,0.8813556589042958
2.0,9.0,512,1.0,1.0,5035.0,5959.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,247.0,32.0,52.0,78.0,1.0,3.0,14.0,229.0,36.0,10.0,0.9325438597483883,0.02695347922259208,0.958784516046098,0.11600388806947219,0.5987030744619898,0.9051664654079226
2.0,6.0,513,1.0,0.0,5010.0,5942.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,248.0,32.0,52.0,78.0,1.0,3.0,14.0,230.0,36.0,10.0,0.3165237276845034,0.04721159912681331,0.9539952556758474,0.1101649172462722,0.5029018014878174,0.8698188704149928
2.0,6.0,514,1.0,0.0,4996.0,5930.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,248.0,32.0,52.0,79.0,1.0,3.0,14.0,230.0,37.0,10.0,0.9093632767617559,0.2424006879442128,0.9131827658777134,0.13545073496678,0.5339293874849045,0.9294838902217565
4.0,0.0,515,0.0,0.0,4982.0,5918.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,248.0,32.0,52.0,79.0,1.0,3.0,14.0,230.0,37.0,10.0,0.8323958599611426,0.06680554345899571,0.9466757880955718,0.15021669387263406,0.6067718445014314,0.9131712508498812
2.0,6.0,516,1.0,0.0,4982.0,5918.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,249.0,32.0,52.0,79.0,1.0,3.0,14.0,231.0,37.0,10.0,0.3669080721243036,0.09349826465078694,0.9659038202345879,0.11364731974977837,0.572440342764617,0.8944265811924509
4.0,0.0,517,0.0,0.0,4968.0,5906.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,250.0,32.0,52.0,79.0,1.0,3.0,14.0,232.0,37.0,10.0,0.9144924999735543,0.031095326049464855,0.9482006567236962,0.1051687038069205,0.5814507105485108,0.864450987776179
2.0,6.0,518,1.0,0.0,4968.0,5906.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,251.0,32.0,52.0,79.0,1.0,3.0,14.0,233.0,37.0,10.0,0.9119559117641046,0.7674053278944398,0.9388533771089146,0.12671773175158843,0.5569584424265106,0.9094679930748034
2.0,9.0,519,1.0,1.0,4954.0,5894.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,251.0,32.0,53.0,80.0,1.0,3.0,14.0,233.0,37.0,10.0,0.923802392466077,0.1805244187229244,0.9431200703710256,0.10305193303784448,0.601328598626665,0.8898283651102162
4.0,0.0,520,0.0,0.0,4929.0,5877.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,252.0,32.0,53.0,80.0,1.0,3.0,14.0,234.0,37.0,10.0,0.9150382888608881,0.3027803668934364,0.9327119150853355,0.12702017645624042,0.5864817351178474,0.8692167460039733
2.0,6.0,521,1.0,0.0,4929.0,5877.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,253.0,32.0,53.0,80.0,1.0,3.0,14.0,235.0,37.0,10.0,0.6364968756861101,0.3695363348425128,0.963455428113597,0.1004559673523107,0.6354269356597694,0.9221773247841387
2.0,6.0,522,1.0,0.0,4915.0,5865.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,254.0,32.0,53.0,80.0,1.0,3.0,14.0,236.0,37.0,10.0,0.7870001487258946,0.12809588815964865,0.9483026254588696,0.0838771471152549,0.6178948512834138,0.7899730374373473
2.0,6.0,523,1.0,0.0,4901.0,5853.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,255.0,32.0,53.0,80.0,1.0,3.0,14.0,237.0,37.0,10.0,0.8489399264541735,0.4784670170033536,0.9554060005245391,0.12114308210046965,0.5550223770270599,0.8631405443756062
2.0,9.0,524,1.0,1.0,4887.0,5841.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,255.0,32.0,53.0,80.0,1.0,3.0,14.0,237.0,37.0,10.0,0.872283796418173,0.5162013781281446,0.9409779985711004,0.08889531607494659,0.5754293572026399,0.907491946001796
2.0,6.0,525,1.0,0.0,4862.0,5824.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,255.0,32.0,53.0,80.0,1.0,3.0,14.0,237.0,37.0,10.0,0.8690952815130624,0.13024084632265326,0.95248834339166,0.13469847417031536,0.6040224535217696,0.7880214449944594
2.0,6.0,526,1.0,0.0,4848.0,5812.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,256.0,32.0,53.0,80.0,1.0,3.0,14.0,238.0,37.0,10.0,0.9503672139408076,0.4409398380263651,0.9449687952026797,0.16999858046106897,0.6617307781179925,0.827492864005977
2.0,6.0,527,1.0,0.0,4834.0,5800.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,256.0,32.0,53.0,80.0,1.0,3.0,14.0,238.0,37.0,10.0,0.7231511175572327,0.016272387355049805,0.9621616396459345,0.11951607873981851,0.5997030897824656,0.8967635655872728
2.0,6.0,528,1.0,0.0,4820.0,5788.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,257.0,32.0,53.0,80.0,1.0,3.0,14.0,239.0,37.0,10.0,0.6632720301886239,0.3868885862484529,0.9378443727378281,0.10820589076108869,0.5651469370717045,0.8977536075938446
4.0,0.0,529,0.0,0.0,4806.0,5776.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,257.0,32.0,53.0,80.0,1.0,3.0,14.0,239.0,37.0,10.0,0.9509203488208114,0.5078863651820963,0.9600649742606274,0.14539649196159257,0.6457299414103691,0.9199528238394674
2.0,6.0,530,1.0,0.0,4806.0,5776.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,257.0,32.0,53.0,80.0,1.0,3.0,14.0,239.0,37.0,10.0,0.5294373844252123,0.04742874404530335,0.9490401753476123,0.09849025258864799,0.5539047787082566,0.8904202042727066
4.0,0.0,531,0.0,0.0,4792.0,5764.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,257.0,32.0,53.0,80.0,1.0,3.0,14.0,239.0,37.0,10.0,0.5632126305052693,0.5008105645547127,0.9461511916701126,0.1453965028688283,0.6294750869398897,0.9181661621092136
4.0,0.0,532,0.0,0.0,4792.0,5764.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,258.0,32.0,53.0,80.0,1.0,3.0,14.0,240.0,37.0,10.0,0.8242060591011163,0.1486135234472107,0.9672366561116527,0.12517830301649063,0.589193808382761,0.9167741475398817
4.0,0.0,533,0.0,0.0,4792.0,5764.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,258.0,32.0,53.0,80.0,1.0,3.0,14.0,240.0,37.0,10.0,0.8533844153199341,0.40840923005089325,0.9529919655378184,0.09870678173501927,0.6417627221801867,0.9031519679404137
2.0,6.0,534,1.0,0.0,4792.0,5764.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,259.0,32.0,53.0,80.0,1.0,3.0,14.0,241.0,37.0,10.0,0.6131445906899285,0.5667508634074204,0.9415524390496243,0.10676374127415046,0.7092858478410008,0.9021544885580213
2.0,9.0,535,1.0,1.0,4778.0,5752.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,260.0,33.0,53.0,80.0,1.0,3.0,14.0,241.0,37.0,10.0,0.7356208946760642,0.5608325068583825,0.9337703353247636,0.1444300568688445,0.5794183308238992,0.8613686877362747
2.0,9.0,536,1.0,1.0,4753.0,5735.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,261.0,33.0,53.0,80.0,1.0,3.0,14.0,242.0,37.0,10.0,0.400095875650404,0.9128695757324686,0.9461529616545149,0.10380646823704574,0.6340136166795581,0.9067141764423547
4.0,0.0,537,0.0,0.0,4728.0,5718.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,262.0,34.0,53.0,80.0,1.0,3.0,14.0,242.0,37.0,10.0,0.8007657130756476,0.02153856253690979,0.9381028905308525,0.13076984320779325,0.599821993735552,0.775533540140955
4.0,0.0,538,0.0,0.0,4728.0,5718.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,263.0,34.0,53.0,80.0,1.0,3.0,14.0,243.0,37.0,10.0,0.7375417103403276,0.20940956776562974,0.9184750555795929,0.11226141865276204,0.623762302008138,0.919983570931345
4.0,0.0,539,0.0,0.0,4728.0,5718.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,264.0,34.0,53.0,80.0,1.0,3.0,14.0,244.0,37.0,10.0,0.8952392821485576,0.07736093553833856,0.9554806573898265,0.1190125164304639,0.5518283909487638,0.8804159503954333
2.0,6.0,540,1.0,0.0,4728.0,5718.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,264.0,34.0,53.0,80.0,1.0,3.0,14.0,244.0,37.0,10.0,0.6080490006447152,0.38762409703154116,0.9531313695157323,0.11995269569078962,0.6045433812331421,0.8840467281447643
2.0,6.0,541,1.0,0.0,4714.0,5706.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,265.0,34.0,53.0,80.0,1.0,3.0,14.0,245.0,37.0,10.0,0.7682568870353979,0.6580512896791543,0.9589769888806082,0.12807234684053037,0.6356955802487236,0.8414321254658295
2.0,6.0,542,1.0,0.0,4700.0,5694.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,266.0,35.0,53.0,80.0,1.0,3.0,14.0,245.0,37.0,10.0,0.9325579453796735,0.35357786559151244,0.937218290415027,0.13328357696384935,0.5749633891164019,0.8935779286646094
2.0,6.0,543,1.0,0.0,4686.0,5682.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,266.0,35.0,53.0,80.0,1.0,3.0,14.0,245.0,37.0,10.0,0.8601734170917273,0.40198943444952606,0.9252586515994362,0.15478622949849338,0.6410280072771858,0.8607391341899058
2.0,6.0,544,1.0,0.0,4672.0,5670.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,266.0,35.0,53.0,80.0,1.0,3.0,14.0,245.0,37.0,10.0,0.6676167354485334,0.18740022085727584,0.9693384547861503,0.15718142267540583,0.5444889089091234,0.8843139868929032
2.0,6.0,545,1.0,0.0,4658.0,5658.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,266.0,35.0,54.0,81.0,1.0,3.0,14.0,245.0,37.0,10.0,0.5691292316460781,0.03758252088354946,0.9414625499317597,0.1442759211190431,0.5811809084250658,0.8876929835798822
4.0,0.0,546,0.0,0.0,4644.0,5646.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,266.0,35.0,54.0,82.0,1.0,3.0,14.0,245.0,38.0,10.0,0.811707859144002,0.6230465309562045,0.9555528682743333,0.11388024430926726,0.5775614196653205,0.8952726435554885
4.0,0.0,547,0.0,0.0,4644.0,5646.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,267.0,35.0,54.0,82.0,1.0,3.0,14.0,246.0,38.0,10.0,0.9828247049184173,0.5895344816893705,0.9510253279188348,0.15566213863686454,0.6296039270036333,0.8853566383502115
4.0,0.0,548,0.0,0.0,4644.0,5646.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,268.0,35.0,54.0,82.0,1.0,3.0,14.0,247.0,38.0,10.0,0.8982478254523184,0.08525964848500296,0.928872764179451,0.12491789668902561,0.5337246578623227,0.8634257077839538
2.0,6.0,549,1.0,0.0,4644.0,5646.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,268.0,35.0,55.0,83.0,1.0,3.0,14.0,247.0,38.0,10.0,0.5988263837261161,0.25127935615706637,0.9527208602081075,0.13997676004278115,0.6009230691937147,0.8634142388629477
2.0,6.0,550,1.0,0.0,4630.0,5634.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,269.0,35.0,55.0,83.0,1.0,3.0,14.0,248.0,38.0,10.0,0.7590910737573564,0.02919667112450574,0.9464264805144931,0.10179865510949535,0.5632157968575318,0.873106186429362
2.0,6.0,551,1.0,0.0,4616.0,5622.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,270.0,35.0,55.0,83.0,1.0,3.0,14.0,249.0,38.0,10.0,0.9119589272323293,0.27976669353956657,0.9727196734087961,0.14143061185787162,0.5130879695944455,0.8975494384805349
4.0,0.0,552,0.0,0.0,4602.0,5610.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,270.0,35.0,55.0,83.0,1.0,3.0,14.0,249.0,39.0,11.0,0.5093743867259501,0.14835700529741455,0.953562862900192,0.11848573813040515,0.5399642805139763,0.8978076220661995
4.0,0.0,553,0.0,0.0,4602.0,5610.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,270.0,35.0,55.0,83.0,1.0,3.0,14.0,249.0,39.0,11.0,0.7570559976620423,0.8016266190981832,0.965637317308112,0.07078518053839661,0.5977535072933301,0.8963960149372062
2.0,6.0,554,1.0,0.0,4602.0,5610.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,271.0,35.0,55.0,83.0,1.0,3.0,14.0,250.0,39.0,11.0,0.7352710666170725,0.30776578309025,0.9379741797667149,0.1413951707292788,0.6877179234958106,0.8930594843031026
2.0,6.0,555,1.0,0.0,4588.0,5598.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,272.0,35.0,55.0,83.0,1.0,3.0,14.0,251.0,39.0,11.0,0.5694404919269935,0.1902606962841002,0.9357977234914057,0.09918939959560749,0.6435424483088744,0.894068575824379
2.0,6.0,556,1.0,0.0,4574.0,5586.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,273.0,35.0,55.0,83.0,1.0,3.0,14.0,252.0,39.0,11.0,0.8098729393220043,0.13462620539686967,0.9595460202304823,0.11016618876822332,0.5496092385830711,0.9329396475123992
4.0,0.0,557,0.0,0.0,4560.0,5574.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,273.0,35.0,55.0,83.0,1.0,3.0,14.0,252.0,39.0,11.0,0.8584744973237647,0.05455225114517156,0.9664876098072116,0.11447042351815903,0.5623195840742198,0.8436202141677693
2.0,6.0,558,1.0,0.0,4560.0,5574.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,274.0,35.0,55.0,83.0,1.0,3.0,14.0,253.0,39.0,11.0,0.3253985437367718,0.32994724698001865,0.9470453788652055,0.12653681481863896,0.6284795343347107,0.9156056459770006
2.0,9.0,559,1.0,1.0,4546.0,5562.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,275.0,35.0,55.0,83.0,1.0,3.0,14.0,254.0,39.0,11.0,0.9811704830917055,0.09187339988518406,0.9386643101639196,0.11074456247570244,0.5630171173915828,0.9124487129547127
2.0,6.0,560,1.0,0.0,4521.0,5545.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,275.0,35.0,55.0,83.0,1.0,3.0,14.0,254.0,39.0,11.0,0.7304450521800652,0.7678627946698485,0.9612990416455159,0.09203926940041642,0.6004016954280854,0.900815605798416
4.0,0.0,561,0.0,0.0,4507.0,5533.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,275.0,35.0,55.0,83.0,1.0,3.0,14.0,254.0,39.0,11.0,0.9150964140068523,0.04126550343242026,0.9584686061397882,0.11697583649763811,0.5553587317396746,0.8664750429412599
2.0,6.0,562,1.0,0.0,4507.0,5533.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,276.0,35.0,55.0,83.0,1.0,3.0,14.0,255.0,39.0,11.0,0.9840269925917571,0.15970834809581147,0.9557094660266721,0.11206451356617939,0.5430018088359054,0.9081873529398108
2.0,6.0,563,1.0,0.0,4493.0,5521.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,276.0,35.0,56.0,83.0,1.0,3.0,14.0,255.0,39.0,12.0,0.44234676388158256,0.3001705619247543,0.9406382465478541,0.1119948442636749,0.6654222946793669,0.896049959401599
2.0,6.0,564,1.0,0.0,4479.0,5509.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,276.0,35.0,56.0,83.0,1.0,3.0,14.0,255.0,39.0,12.0,0.29895191154575296,0.3101695130457824,0.9609977534547602,0.09727993246442315,0.5183674846545877,0.8933703546273304
2.0,9.0,565,1.0,1.0,4465.0,5497.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,276.0,35.0,57.0,84.0,1.0,3.0,14.0,255.0,39.0,12.0,0.7739290132135425,0.0845514085786518,0.9403511330335618,0.11374951109462482,0.5284445137851289,0.9002252994147983
4.0,0.0,566,0.0,0.0,4440.0,5480.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,276.0,35.0,57.0,85.0,1.0,3.0,14.0,255.0,40.0,12.0,0.5416993024752972,0.21454372293460214,0.958333124477576,0.11022605350741181,0.5916918843701421,0.8272465974973888
2.0,6.0,567,1.0,0.0,4440.0,5480.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,276.0,35.0,57.0,85.0,1.0,3.0,14.0,255.0,40.0,12.0,0.6953151556424209,0.08524613990233203,0.9647567980731173,0.09536074719327477,0.5811847661844697,0.8841922554560252
2.0,9.0,568,1.0,1.0,4426.0,5468.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,277.0,36.0,57.0,85.0,1.0,3.0,14.0,255.0,40.0,12.0,0.9425365093852172,0.03912055859509545,0.9496612612194867,0.10195657348079129,0.6124711185765169,0.9052832365447067
2.0,6.0,569,1.0,0.0,4401.0,5451.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,278.0,36.0,57.0,85.0,1.0,3.0,14.0,256.0,40.0,12.0,0.8074902748472028,0.22131841038181138,0.9523341128246886,0.13855994623662937,0.5849581842875792,0.8143046420199399
2.0,6.0,570,1.0,0.0,4387.0,5439.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,278.0,36.0,57.0,85.0,1.0,3.0,14.0,256.0,40.0,12.0,0.9732479075030972,0.5395973407716501,0.9671664455822897,0.1414389750026099,0.5228864412732391,0.9087835964617934
4.0,0.0,571,0.0,0.0,4373.0,5427.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,278.0,36.0,58.0,86.0,1.0,3.0,14.0,256.0,40.0,12.0,0.8513712420318174,0.26742297438836665,0.9467512485638041,0.13090051175626105,0.6541660957400828,0.8946421911094188
4.0,0.0,572,0.0,0.0,4373.0,5427.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,278.0,36.0,58.0,86.0,1.0,3.0,14.0,256.0,40.0,12.0,0.9421618394128116,0.08990215842911627,0.9537888927415799,0.14451094597717828,0.6228801070616393,0.9269624606353812
2.0,6.0,573,1.0,0.0,4373.0,5427.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,279.0,36.0,58.0,86.0,1.0,3.0,14.0,257.0,40.0,12.0,0.8506635842905319,0.43576809650895165,0.9669572847185836,0.14961209237779766,0.6376080450194531,0.8959739232335391
